Date,Close,High,Low,Open,Volume,Year,Month,Day,Daily_Return,Price_Change,Days,PolyTrend,LoessTrend,Close_Diff
2020-03-16,-1.554689605516864,-1.515184834205135,-1.5915257405675798,-1.5607157439794452,2.8957785098858904,2020,3,16,-3.225606423458377,0.15903135445711192,306,-0.3401850221555329,-0.8914837335476735,-0.14795045560197329
2020-03-17,-1.643075681173224,-1.590038718851801,-1.66188871461788,-1.558800190796831,3.158692812514526,2020,3,17,-2.155191357387719,-1.1640986386741945,307,-0.3395382657095924,-0.9056142003826502,-0.08838607565635992
2020-03-20,-1.4880799250645593,-1.3629397079051484,-1.4940504264591945,-1.408751951671218,4.5648448505676384,2020,3,20,3.9792567850052687,-1.0984117069437742,310,-0.3376258325905348,-0.9194976968425423,0.15499575610866456
2020-03-23,-1.4195487648412688,-1.4365248544191365,-1.550857292451503,-1.501973459648861,2.119186209597436,2020,3,23,1.5437830873013265,1.2757128535909552,313,-0.335754948169435,-0.9329987207477534,0.06853116022329053
2020-03-24,-1.163997932884248,-1.1758049956541283,-1.3016819847640935,-1.2887134334154755,3.0311539768855216,2020,3,24,5.548965714814622,1.8856652691926579,314,-0.3351405073774617,-0.9459797827522609,0.2555508319570208
2020-03-25,-1.1768074261197468,-1.0736738352281505,-1.1906505619521848,-1.1756983656159863,2.5179780001278385,2020,3,25,-0.26356480807090615,0.03703978468242875,315,-0.3345306439398289,-0.9583092402125947,-0.012809493235498737
2020-03-26,-1.0531950919521667,-1.0743082046116672,-1.1603104893875438,-1.1488812333838059,1.5703071869861729,2020,3,26,2.2802163597572007,1.454007240935438,316,-0.3339253480646227,-0.9698710042557307,0.1236123341675801
2020-03-27,-1.1069952798094511,-1.1003167409895913,-1.2061433105469606,-1.1986845147140257,1.4814579961370122,2020,3,27,-0.9613491407443141,1.3977044139817487,317,-0.33332460995992974,-0.9805768060204038,-0.053800187857284465
2020-03-30,-1.0717690219387093,-1.077480050894894,-1.1906505619521848,-1.166120844888084,1.2630789037080035,2020,3,30,0.6046936721858167,1.4352390313819825,320,-0.33154964434979156,-0.9903723588666044,0.03522625787074185
2020-03-31,-1.0660047068785443,-1.0863609793062374,-1.086719905481727,-1.075453407820593,1.72261522339682,2020,3,31,0.07486729028858637,0.18718187646450787,321,-0.33096703940801353,-0.9992299503443152,0.0057643150601649484
2020-04-01,-1.2261242850038714,-1.1804357824738543,-1.2229271511115074,-1.1552662880666023,1.3322301557699772,2020,4,1,-2.829009277168408,-0.9858042419458187,322,-0.3303889432771799,-1.007141472758437,-0.16011957812532707
2020-04-02,-1.3375674966480977,-1.2798391430688898,-1.3397683696550708,-1.2504032266342755,1.1024747591688435,2020,4,2,-2.168843827791474,-1.220401465627884,323,-0.3298153461653771,-1.0141133388148453,-0.11144321164422633
2020-04-03,-1.3926486712328656,-1.3692831587824261,-1.4256240916546148,-1.3321316600628987,1.5052656992586317,2020,4,3,-1.1630970797020206,-0.8262780641547947,324,-0.3292462382806914,-1.0201473315525424,-0.05508117458476791
2020-04-06,-1.1896170410461244,-1.2233816051558375,-1.2797338938072456,-1.3065915626472915,1.0049976158660294,2020,4,6,4.321636033326885,1.7730596059013826,327,-0.3275657520701992,-1.0252274464468938,0.2030316301867412
2020-04-07,-1.2056289988586573,-1.0952419077175808,-1.1783854238584577,-1.0626832984550003,1.1531533437979953,2020,4,7,-0.32743252373922127,-2.046184697064873,328,-0.32701450317484443,-1.0293243069839952,-0.01601195781253284
2020-04-08,-1.1287715526821487,-1.1099589611258605,-1.1596649427571264,-1.187191440165006,1.1304432795979942,2020,4,8,1.432855796488067,0.9097417476802695,329,-0.3264676945470383,-1.0323958598524545,0.07685744617650858
2020-04-09,-1.1178834162457998,-1.0457623112270882,-1.1164144320614824,-1.0671529219092635,1.1324258367199875,2020,4,9,0.17115862907959772,-0.6949023989872735,330,-0.3259253163948668,-1.0343691412586202,0.010888136436348894
2020-04-13,-1.061521378545863,-1.09714501586813,-1.1157688854310648,-1.1207870650580465,0.15232787683189894,2020,4,13,0.9896546096897563,0.91912406013421,334,-0.32379991270425446,-1.0351250974882362,0.05636203769993675
2020-04-14,-1.0768928433148932,-1.0533745008713988,-1.08071643343129,-1.0594908317713911,0.8290945970550069,2020,4,14,-0.2947364454976587,-0.20694153439247456,335,-0.3232795400515512,-1.0345050956694617,-0.015371464769030174
2020-04-15,-1.0986691155471124,-1.115541241439978,-1.1177054020257466,-1.1348342105172182,-0.35400700153057996,2020,4,15,-0.4098509692941029,0.581305287321487,336,-0.32276353912300043,-1.03234472284463,-0.02177627223221923
2020-04-16,-1.1230072376219837,-1.0990481233843241,-1.1164144320614824,-1.1099326308291488,0.10272991346666645,2020,4,16,-0.4602836447074741,-0.14125280095537385,337,-0.3222519001266884,-1.0285159976136642,-0.024338122074871293
2020-04-17,-1.0608808855023606,-1.052105762104366,-1.064771815170411,-1.0154340880349328,0.9571099270995982,2020,4,17,1.0968795235851956,-0.6198331454190228,338,-0.32174461327070153,-1.02296740156648,0.06212635211962314
2020-04-20,-1.0487117636194851,-1.054008870254915,-1.0880109987425621,-1.1188716344680163,0.7949486668809328,2020,4,20,0.18603901963261787,1.0786520396319144,341,-0.32024876762555415,-1.0157238620072284,0.012169121882875444
2020-04-21,-1.1127595948696158,-1.0927045513452809,-1.10737690317774,-1.0914159838697948,-0.1627115113303472,2020,4,21,-1.1366791600644126,-0.26324437073005696,342,-0.31975879141173047,-1.006876670915794,-0.0640478312501307
2020-04-22,-1.0455094207333302,-1.0666960143330015,-1.0486335205907498,-1.0614063849540054,-0.14311567848935725,2020,4,22,1.1823625738346826,0.28102112252511485,343,-0.31927311837866323,-0.9965835715290992,0.06725017413628565
2020-04-23,-1.039745106313644,-1.0229254999706254,-1.00144521243853,-1.0116031036237856,0.3498007767770551,2020,4,23,0.07339769640474769,-0.36646772156739166,344,-0.3187917387344388,-0.9850725184676657,0.005764314419686167
2020-04-24,-0.9654496316706669,-1.0013574274811952,-1.007965072474673,-1.0269271619454494,-0.1911480173462345,2020,4,24,1.2552565784239447,0.9472763744643965,345,-0.31831464268714355,-0.972614900052759,0.07429547464297714
2020-04-27,-0.9276614016259151,-0.9442655201846266,-0.9259179886414607,-0.9483913171545161,0.7508559157814929,2020,4,27,0.5998586168593127,0.34670805425553197,348,-0.316908958207695,-0.9594996193632345,0.037788230044751736
2020-04-28,-0.9250994294519052,-0.8592619683595847,-0.9292101161710481,-0.8679399191809688,0.38305327992190474,2020,4,28,0.01526861722230297,-0.7981257498246082,349,-0.3164488986289788,-0.9460051470085457,0.0025619721740099966
2020-04-29,-0.8450396403892416,-0.8484779317976922,-0.8665935777436552,-0.8679399191809688,0.4600496721833542,2020,4,29,1.2726179121895536,0.3748603685857185,350,-0.3159930736876233,-0.9323765525834745,0.08005978906266353
2020-04-30,-0.9154922791025615,-0.908741685377488,-0.9040344160042152,-0.8998650712793725,-0.2370531489906725,2020,4,30,-1.1239021280075163,-0.1881733248390191,351,-0.3155414735917146,-0.9188133216048662,-0.07045263871331986
2020-05-01,-1.0359022703839866,-0.9931108684533685,-0.996022646047869,-0.9873400416632542,-0.3055662388889144,2020,5,1,-1.9703296002265343,-0.6667518769798775,352,-0.31509408854933885,-0.9054685070087786,-0.12040999128142515
2020-05-04,-1.0980286225036098,-1.0977793852516462,-1.108667996438575,-1.0875849994586475,0.046537607742872425,2020,5,4,-1.0957814278303646,-0.10371818355513988,355,-0.31377712582427353,-0.89245903571032,-0.06212635211962314
2020-05-05,-1.056397557169679,-1.0445569730498774,-1.0531522237071014,-1.0435282557221892,0.6674353577384771,2020,5,5,0.7156225593590904,-0.1412546026620541,356,-0.31334650307689305,-0.8798596525150808,0.041631065333930684
2020-05-06,-1.0724095149822117,-1.0984137540008077,-1.0938207944742169,-1.0914159838697948,0.6973098558299733,2020,5,6,-0.3051225212658899,0.32793984470207654,357,-0.31292004642347737,-0.8677197615089108,-0.016011957812532618
2020-05-07,-0.8732207200846497,-0.8706803736706386,-0.9150084614826393,-0.9573303207933835,3.348065307394714,2020,5,7,3.472680605832734,1.2757128535909552,358,-0.31249774607211234,-0.8560755100351954,0.19918879489756203
2020-05-08,-0.7540917148902296,-0.766011856872361,-0.7820289483594143,-0.7664179259304993,3.9631345096282353,2020,5,8,1.855898861925943,0.2153341907946877,359,-0.31207959223088444,-0.8449531645900124,0.11912900519442005
2020-05-11,-0.8277468188210616,-0.8240553788250867,-0.7968761496782408,-0.8053666504392374,0.3027299355802004,2020,5,11,-1.124100997041299,-0.29139667567635374,362,-0.31084991184888644,-0.8343745444583845,-0.07365510393083197
2020-05-13,-0.7393607431647019,-0.7812362367953366,-0.8343169885843326,-0.7849345722513504,2.0759953943560703,2020,5,13,1.3388190169114038,0.7032968383283907,364,-0.310050677959822,-0.8243617866450776,0.0883860756563597
2020-05-14,-0.7540917148902296,-0.7825049749280149,-0.8078501951566647,-0.7702490316572246,0.8535404623403582,2020,5,14,-0.24437400484241792,0.271638810071171,365,-0.30965719754922877,-0.8149395602393079,-0.01473097172552773
2020-05-15,-0.7745870016759219,-0.7920203938846399,-0.7852565582149309,-0.7874886431615025,0.2611047448471901,2020,5,15,-0.3318138765268151,0.22472007851031958,366,-0.30926779510537683,-0.8061338179427489,-0.020495286785692235
2020-05-18,-0.700932142407805,-0.5947360144552439,-0.6948820098024648,-0.6955440493233574,2.0977014167518,2020,5,18,1.082206385572385,-0.04741713954034796,369,-0.30812395765513045,-0.7979601061963882,0.07365485926811688
2020-05-19,-0.7150224987584728,-0.721606973126468,-0.7032739920557894,-0.6968210841399307,-0.22614483040528427,2020,5,19,-0.23117118866324637,-0.2350920563998705,370,-0.30775076915910593,-0.7904184134279447,-0.014090356350667799
2020-05-20,-0.6458509684635155,-0.6727616248577264,-0.6413030002588138,-0.668727038406755,-0.12717864205376275,2020,5,20,0.9857406409514374,0.36547626380899073,371,-0.3073816096702538,-0.7834857608646908,0.06917153029495726
2020-05-21,-0.6599415694768984,-0.6575372455691051,-0.6638965139039771,-0.6476563211757519,0.10158973040079904,2020,5,21,-0.22606612179895605,-0.15064049037768265,372,-0.30701646939666066,-0.7771242936040373,-0.014090601013382886
2020-05-22,-0.6234340808564363,-0.6626119576793504,-0.6574412948384752,-0.6668113632700601,-0.35785299217067,2020,5,22,0.494402319712053,0.6657604192214798,373,-0.30665533854641264,-0.7712865938030924,0.03650748862046216
2020-05-26,-0.6407270247559739,-0.5947360144552439,-0.59740681899065,-0.5506038294254647,0.05120895478138892,2020,5,26,-0.26899115740400337,-1.2954725115189218,377,-0.30525071354059763,-0.7659259367454831,-0.017292943899537616
2020-05-27,-0.6202317379702815,-0.658171493790856,-0.687781367403116,-0.6495719956739441,0.39423388103048523,2020,5,27,0.26346021528751334,0.4593173021923849,378,-0.30490948292836967,-0.7610072358243299,0.020495286785692346
2020-05-28,-0.6669866253208747,-0.651828042913578,-0.6413030002588138,-0.6189236351224545,-0.07908674139493721,2020,5,28,-0.6814298116294315,-0.6761359817566052,379,-0.3045722029880047,-0.7565028725634477,-0.04675488735059319
2020-05-29,-0.5280029493561001,-0.5661900005432541,-0.6296834081499726,-0.6648959320415271,4.212928198170546,2020,5,29,1.9625483053666772,2.035807342206961,380,-0.3042388639275886,-0.7523902640720195,0.13898367596477457
2020-06-01,-0.5600268649811655,-0.5699962162099976,-0.554801730983321,-0.5716745466564679,-0.08403037095664592,2020,6,1,-0.4572474483393281,0.1965659718573492,383,-0.3032623941068985,-0.7486501620766203,-0.03202391562506535
2020-06-02,-0.5606672356933105,-0.5680932292212141,-0.548346511917819,-0.5384723591029882,-0.3023158662683073,2020,6,2,-0.03509142173412855,-0.30077899751417736,384,-0.30294472064714206,-0.7452661791912274,-0.0006403707121449553
2020-06-03,-0.5004623620637164,-0.5079562768210625,-0.49153964592551047,-0.5359182888313389,0.014501867123538013,2020,6,3,0.7952593096155887,0.5437688682145727,385,-0.3026309391077663,-0.7422281466155503,0.060204873629594036
2020-06-04,-0.5209576482089308,-0.5122699395299127,-0.48250224033833894,-0.5218713872803292,-0.46439203819847513,2020,6,4,-0.2988990954164372,0.03704158638910568,386,-0.3023210396968572,-0.7395317149558079,-0.020495286145214342
2020-06-05,-0.47100041861266084,-0.4181950152005301,-0.4411882455918447,-0.4509975106731874,0.6391860459572845,2020,6,5,0.6438071338645556,-0.2726284755067814,387,-0.3020150126225014,-0.7371776719991542,0.049957229596269914
2020-06-08,-0.47932646054364203,-0.4742085066612978,-0.4947672557810271,-0.4292883976687271,0.6141785979678491,2020,6,8,-0.13570491634885443,-0.7136688162179416,390,-0.30112006749961595,-0.7351746669910373,-0.008326041930981187
2020-06-09,-0.5107100054565625,-0.5103667108519527,-0.4844387569330207,-0.5039931367329351,-0.6597802750754409,2020,6,9,-0.43997594826189124,-0.07556766154774393,391,-0.3008294318523357,-0.7335401752172912,-0.0313835449129205
2020-06-10,-0.6234340808564363,-0.5439876791977187,-0.6125768552729705,-0.5046317757760513,1.7521663859920253,2020,6,10,-1.5319034721733122,-1.7177446520605097,392,-0.30054261958204,-0.7322999411285253,-0.11272407539987372
2020-06-11,-0.8623325842887792,-0.769500827900818,-0.8304438320983983,-0.7638638550203473,1.9074525125000872,2020,6,11,-3.3783274839827495,-1.4080799671329842,393,-0.30025962089681535,-0.7314834586283274,-0.23889850343234298
2020-06-12,-0.7893179734014497,-0.801535570517734,-0.8207607565842386,-0.7574789222916318,0.40874994304817036,2020,6,12,1.120979426363375,-0.4321528609750249,394,-0.29998042600474784,-0.7311225983739141,0.07301461088732952
2020-06-15,-0.7617776307717812,-0.8053417861844776,-0.8220518498450737,-0.8577238800870254,-0.13027585575507422,2020,6,15,0.3911052207589375,1.444621343835923,397,-0.299165566168351,-0.7312493176967612,0.027540342629668535
2020-06-16,-0.7092581843387863,-0.7108230577263412,-0.7310318780987607,-0.6763890065905465,-0.1279954896233394,2020,6,16,0.7592635310949087,-0.45092107052848035,398,-0.29890148852977527,-0.7318896464372144,0.05251944643299489
2020-06-17,-0.7220677992651643,-0.7472982648661062,-0.6935263988675594,-0.7083141586889502,-0.6852727263093124,2020,6,17,-0.21327718610255048,-0.16940511528556368,399,-0.2986411657247878,-0.7330586109034825,-0.012809614926377999
2020-06-18,-0.7150224987584728,-0.7571309284610176,-0.7071472711927627,-0.7402393107873539,-0.628425240764087,2020,6,18,0.07707043254832988,0.40301268291590164,400,-0.2983845879614754,-0.7347559958661043,0.007045300506691499
2020-06-19,-0.7854752598031501,-0.7203382343594354,-0.741360376946767,-0.6776660420456225,0.5568971621512863,2020,6,19,-1.0571966769200614,-1.5488379353705595,401,-0.2981317454479243,-0.73696349302306,-0.07045276104467735
2020-06-22,-0.7611370153969211,-0.7945578714187052,-0.7955850564174057,-0.7766339643859401,-0.43319016280641687,2020,6,22,0.34188213842384757,0.2622529129716561,404,-0.29739553148670084,-0.739649035103534,0.024338244406229004
2020-06-23,-0.7374393863655521,-0.7717210601622424,-0.7207033798962856,-0.7479012789711454,-0.7878551669219805,2020,6,23,0.32802051523885484,0.18718008414171733,405,-0.2971575320530573,-0.7427635841146403,0.023697629031369072
2020-06-24,-0.9033232795510436,-0.7894829163505745,-0.8585244304538245,-0.7562018868365558,0.5612281560358126,2020,6,24,-2.4792178540002907,-2.121255742955911,406,-0.29692321890960627,-0.7462489932343959,-0.16588389318549157
2020-06-25,-0.8956374860008498,-0.9211115848172884,-0.9162995540979422,-0.9317902233777763,-0.31810825261345593,2020,6,25,0.09695556420318095,0.5719211731608695,407,-0.2966925822644345,-0.7500468913162304,0.007685793550193831
2020-06-26,-0.9577638381204729,-0.947437245940443,-0.9388931916852077,-0.9036960556905198,2.008163010765809,2020,6,26,-1.0191939518492892,-0.7512070182637534,408,-0.2964656123256276,-0.7541005462665753,-0.06212635211962314
2020-06-29,-0.9564829743648257,-0.9912077603028193,-0.9918267778950115,-0.9630768577486419,-0.1774913470423748,2020,6,29,-0.00521473763962152,0.14026135258086594,411,-0.2958066048282616,-0.7583583232602006,0.001280863755647288
2020-06-30,-0.8636135703757843,-0.8960545412994012,-0.8795042624677997,-0.8787944760024505,-0.13601931522866006,2020,6,30,1.5053729562175826,0.2622529129716561,412,-0.2955942037957786,-0.7627760510988929,0.09286940398904131
2020-07-01,-0.905244635709715,-0.8951030478050095,-0.8774384639318356,-0.870493990091121,-0.7887571027800547,2020,7,1,-0.6809563410575787,-0.4696892706980461,413,-0.2953854205100923,-0.7673109529725768,-0.041631065333930684
2020-07-02,-0.8892326778971824,-0.875755207577004,-0.8549739856348137,-0.8666628837258928,-0.6722201828537854,2020,7,2,0.23079318485319258,-0.2913966756763504,414,-0.29518024517928876,-0.7719150792220066,0.016011957812532618
2020-07-06,-0.7713846587897673,-0.7723553083839934,-0.7742825127365072,-0.7338543780586384,1.6601434019819055,2020,7,6,1.850831980753529,-0.5166080022589042,418,-0.2943954275666302,-0.7765353881497261,0.11784801910741516
2020-07-07,-0.7521703587315578,-0.7495184971275306,-0.7336140646204303,-0.7747185337959096,1.0204921932014366,2020,7,7,0.2623903243487095,0.36547626380899073,419,-0.2942081451315359,-0.7811147498398593,0.019214300058209455
2020-07-08,-0.6810772263342577,-0.7235099601152516,-0.7148935835190994,-0.726830805648304,0.1464397672678672,2020,7,8,1.0322397351009465,0.7032968477122737,420,-0.2940244118998421,-0.7855975746505671,0.07109313239730009
2020-07-09,-0.7310344565710055,-0.6924267109927273,-0.7420060468737549,-0.6610648263148017,0.18552932700365002,2020,7,9,-0.7458948957239787,-0.9951883467225497,421,-0.29384421807963523,-0.7899345396779407,-0.04995723023674781
2020-07-10,-0.7316750719458656,-0.7501529870384579,-0.7168301001137811,-0.7313003071484865,-0.7909013276501935,2020,7,10,-0.03579870633898774,0.027655689289590755,422,-0.2936675538790018,-0.7940790644947864,-0.0006406153748600429
2020-07-13,-0.8226229974448778,-0.7469812619169961,-0.7807378550985795,-0.726830805648304,-0.27879746332757943,2020,7,13,-1.3675155310734621,-1.3705435480260768,425,-0.29315864107540346,-0.7979867736783994,-0.0909479254990122
2020-07-14,-0.8732207200846497,-0.8878079822715743,-0.856910625526066,-0.8455922884489706,-0.09356025926837355,2020,7,14,-0.8058946386845953,-0.36646771218350194,426,-0.2929959974339257,-0.8016121011980283,-0.050597722639771914
2020-07-15,-0.7528107294437026,-0.7869454394508637,-0.7794467618377444,-0.7977046822554459,-0.1620818579954652,2020,7,15,1.8761385967328483,0.6939145258744501,427,-0.29283683445245257,-0.8049098518485984,0.12040999064094704
2020-07-16,-0.7822729175574734,-0.811050989474359,-0.7878387440910692,-0.8008971483005523,-1.0032391515958747,2020,7,16,-0.465187759156795,0.30917163514862445,428,-0.2926811423390706,-0.8078349676531765,-0.02946218811377077
2020-07-17,-0.7694633019906174,-0.7967144607667767,-0.7684727170048522,-0.7670563217039563,-0.7847409355629695,2020,7,17,0.16715479724018661,-0.0004984079794965595,429,-0.29252891130186576,-0.810348250490546,0.012809615566856003
2020-07-20,-0.6983701702337952,-0.7263646822876034,-0.7361962511421001,-0.7734414983408336,-0.5673488672805326,2020,7,20,1.0410207083354404,1.1349548759694934,432,-0.2920928867281777,-0.8124231075424622,0.07109313175682219
2020-07-21,-0.7694633019906174,-0.7070168420595977,-0.7245766590332587,-0.666172967496603,-0.5238262077140265,2020,7,21,-1.058531516617075,-1.4831510036401359,433,-0.2919544020765448,-0.8140491487473202,-0.07109313175682219
2020-07-22,-0.762418001483926,-0.7926546421063908,-0.7374870978097939,-0.775995568612483,-0.9149515434507981,2020,7,22,0.07942173222578285,0.2341023909642601,434,-0.2918193295415207,-0.8152249988528761,0.007045300506691388
2020-07-23,-0.7938015463968465,-0.7837737136950474,-0.7598871817293158,-0.7830188977531582,-0.8620776809784092,2020,7,23,-0.4959528790724971,-0.12248996837028668,435,-0.29168765933119123,-0.8159543632337241,-0.0313835449129205
2020-07-24,-0.8572087622721171,-0.861165075875779,-0.8575561721564837,-0.8206907087609012,-0.5092761103809423,2020,7,24,-0.9895807368333747,-0.4978415850282326,436,-0.29155938165364326,-0.8162437701912403,-0.06340721587527054
2020-07-27,-0.8693778847954707,-0.8738520994264548,-0.8394812376855698,-0.8545314140419191,-1.0805418616959155,2020,7,27,-0.2170867998291986,-0.17878922006228806,439,-0.29119480589854985,-0.8160999678064267,-0.01216912252335367
2020-07-28,-0.8809065136348436,-0.8966889106829176,-0.8653024844828202,-0.8813484243200185,-0.842737113002912,2020,7,28,-0.20815589374836863,0.04642210652025899,440,-0.29108000043299,-0.8155283450558114,-0.01152862883937289
2020-07-29,-0.8674564056649634,-0.8954201719158849,-0.838190144424735,-0.873047938408689,-1.2478594721975336,2020,7,29,0.18698640556307208,0.12149493535019437,441,-0.29096853854064264,-0.8145312752030064,0.01345010796988022
2020-07-30,-0.9174137582330688,-0.9322127448557015,-0.8898327613158064,-0.8902875499129671,-0.8354365378498206,2020,7,30,-0.8133972004387577,-0.3570836167906606,442,-0.2908604104295942,-0.8131057432293269,-0.049957352568105406
2020-07-31,-0.9161327721460639,-0.9487059840731208,-0.9017750644460394,-0.9062501259621689,-0.5560151072526566,2020,7,31,-0.005653176853487148,-0.10371818355513988,443,-0.2907556063079313,-0.8112415000364037,0.0012809860870048873
2020-08-03,-0.856568269869093,-0.8931999396544602,-0.8840229649386195,-0.9164661650561123,-0.4937219712435869,2020,8,3,0.9356099606711812,0.9191258524569972,446,-0.29046103996011674,-0.8089241875896567,0.059564502276970965
2020-08-04,-0.7611370153969211,-0.7948748743678152,-0.8123688976274844,-0.8570853623594872,-0.07855919400625229,2020,8,4,1.4689020961885582,1.444623136158707,447,-0.29036943387685754,-0.8061522792262067,0.09543125447217182
2020-08-05,-0.7278321143253288,-0.7647431187396827,-0.7265131756279406,-0.7338543780586384,-0.5014735143257153,2020,8,5,0.4716880312353716,0.1214967276729849,448,-0.2902811028234151,-0.8029463239817178,0.03330490107159234
2020-08-06,-0.6311199967379877,-0.6711758831415837,-0.6806804784106263,-0.7229996992830761,1.3375992267741736,2020,8,6,1.3972300686923573,1.3789344027216162,449,-0.2901960370078761,-0.7993490199572071,0.0967121175873411
2020-08-07,-0.7470464143835382,-0.7406375687161872,-0.7297407854834572,-0.7344927738320955,1.3775651958814814,2020,8,7,-1.65853589904541,-0.15063690573210822,450,-0.290114226638326,-0.7954171153996482,-0.11592641764555056
2020-08-10,-0.7873966166022999,-0.7736240465166716,-0.7904208073161685,-0.7376852398772019,-0.13050559413401766,2020,8,10,-0.6257183136730862,-0.6949041913100606,453,-0.2898882302864745,-0.7912106728308702,-0.04035020221876162
2020-08-11,-0.8552874061134456,-0.8351565394978544,-0.8459365800476422,-0.8257987279886216,0.7392924173746734,2020,8,11,-1.0544951637596576,-0.39462003589757483,454,-0.2898193437817447,-0.7867832256180003,-0.06789078951114569
2020-08-12,-0.8789850351448144,-0.8345220489525728,-0.8433543941715042,-0.8385688379927173,0.042078981425599855,2020,8,12,-0.3974211899339925,-0.5541444213658118,455,-0.2897536637634355,-0.7821804711077873,-0.02369762903136885
2020-08-13,-0.9033232795510436,-0.8909797080273907,-0.8672391243740727,-0.8985880358242966,-0.07696804301134777,2020,8,13,-0.4120243555669695,-0.02864893937077891,456,-0.28969118043963316,-0.7774313598023097,-0.024338244406229226
2020-08-14,-0.9334257160456014,-0.9442655201846266,-0.8998384252003188,-0.9062501259621689,-0.44669367419098094,2020,8,14,-0.5093160168307541,-0.3570836167906606,457,-0.28963188401842443,-0.7725418608165656,-0.030102436494557794
2020-08-17,-0.9660901247141693,-0.9677365796628402,-0.9434118941560276,-0.9285977566941672,-0.3689995579638515,2020,8,17,-0.5586331929262992,-0.5072256991888467,460,-0.2894730182512205,-0.7675024141296122,-0.0326644086685679
2020-08-18,-0.9276614016259151,-0.9461686283351758,-0.9259825063155314,-0.96371537547618,0.5545061812445046,2020,8,18,0.610688669132818,0.5719211731608695,461,-0.2894263715212476,-0.7622954896132313,0.03842872308825418
2020-08-19,-0.9699329600033483,-0.953209849185792,-0.9272735995763662,-0.9222127020113708,-0.7514203617873219,2020,8,19,-0.7131242021059636,-0.6573677722031465,462,-0.2893828627342996,-0.7569050453957493,-0.04227155837743313
2020-08-20,-0.8424777905465894,-0.8675085273874114,-0.9860169821633566,-0.9873400416632542,2.87444687595955,2020,8,20,2.0908133091046097,2.167183016758362,463,-0.2893424820984627,-0.7513181746504792,0.12745516945675883
2020-08-21,-0.8796255281883171,-0.8598963377431009,-0.8418051069178163,-0.8430383394928995,-0.22670641310936823,2020,8,21,-0.6043243228039124,-0.49784159441212233,464,-0.289305219821823,-0.745521542180707,-0.03714773764172763
2020-08-24,-0.8661754195779583,-0.8928828155435851,-0.8640113912219853,-0.8698554723635831,-0.46587257441833285,2020,8,24,0.18684801419234304,0.09334442272669147,467,-0.28921204522795074,-0.7395084724731925,0.01345010861035878
2020-08-25,-0.856568269869093,-0.8998606364387339,-0.8491641899031588,-0.8653858482708167,-1.0912204419023603,2020,8,25,0.12490152583824433,0.16841365752715937,468,-0.28918715846896315,-0.7332852262010087,0.009607149708865337
2020-08-26,-0.7854752598031501,-0.8034387998300484,-0.8265705529614251,-0.8673014014534308,-0.19413461627249912,2020,8,26,1.0875602960369515,1.238176434484041,469,-0.2891653411096047,-0.7268664329998888,0.07109301006594282
2020-08-27,-0.7534513441780848,-0.7806019885735856,-0.741360376946767,-0.7785493956144731,-0.1340027227912677,2020,8,27,0.4581661046874125,0.4030090982703272,470,-0.28914658335796084,-0.7202703832734682,0.03202391562506535
2020-08-28,-0.689403512927954,-0.7254131887932116,-0.7058561785774592,-0.7402393107873539,-0.4301865462224527,2020,8,28,0.9279149737295374,0.7783660918966381,471,-0.28913087542211846,-0.713513563944999,0.0640478312501308
2020-08-31,-0.7002915270329451,-0.7266819275602443,-0.6851991808814464,-0.7006521905051587,-0.6722627269980341,2020,8,31,-0.18377931718386917,0.03704158638910568,474,-0.2891019525902623,-0.7066085192978281,-0.010888014104991073
2020-09-01,-0.6573795973028886,-0.6892549852369111,-0.6848763459179524,-0.7115066253725593,-0.584340998493497,2020,9,1,0.5972245872859951,0.8252848234574894,475,-0.28909834599848827,-0.6995637930998937,0.04291192973005642
2020-09-02,-0.652896268970207,-0.6895719881860212,-0.6755161053672869,-0.6629805014514966,-0.5384954286510073,2020,9,2,0.03752262158567489,0.17779777168777683,476,-0.2890977402629469,-0.6923896331693206,0.004483328332681613
2020-09-03,-0.714382128046328,-0.6746646118465099,-0.6974641963241346,-0.6712808654087452,-0.4758619394879473,2020,9,3,-0.9006060144391076,-0.6010667281883578,477,-0.2891001255917245,-0.6851047186709549,-0.06148585907612092
2020-09-04,-0.7252701421513189,-0.743809293837649,-0.7878387440910692,-0.7191685935563508,-0.45954200575411375,2020,9,4,-0.1856169552765667,-0.05679945199428848,478,-0.2891054921929077,-0.6777302453099395,-0.010888014104990962
2020-09-08,-0.6560986118563616,-0.651828042913578,-0.7484612659392569,-0.7811034665246251,0.9191350239431335,2020,9,8,0.9906123347308876,1.8668970596392023,482,-0.2891565754834192,-0.6702886458348476,0.06917153029495726
2020-09-09,-0.6119056960393003,-0.6264537541230499,-0.6225825191574829,-0.6693654341802121,-0.006625554910408162,2020,9,9,0.6029281549475445,0.8722035456344578,483,-0.2891767015679233,-0.6628018022832327,0.04419291581706131
2020-09-10,-0.5497792215883194,-0.5452564179647513,-0.5528652143886391,-0.5997685930281462,1.071000601253593,2020,9,10,0.8408570322366222,0.7595978823431826,484,-0.28919975017335064,-0.6552856827134058,0.06212647445098096
2020-09-11,-0.48573139033818863,-0.5221023614356477,-0.48418043964359747,-0.5295333554641207,0.36158550473396833,2020,9,11,0.8435742838959528,0.6657604192214798,485,-0.2892257115077872,-0.6477514153094216,0.06404783125013075
